"Year","ln.prob.nm.flow","id","iso3.Origin","iso3.Dest","est.gdp.Dest","est.gdp.Origin","est.ucdp.b.death.Origin","est.Severe.Dry.Origin","est.Severe.Wet.Origin","spl.id"
"2018",-12.2407844759842,"COD-BEL","COD","BEL",10.7702534241684,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-12.4961499941401,"COD-CHE","COD","CHE",11.1911879799276,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-12.8378661716512,"COD-CHE","COD","CHE",11.1552281236792,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-12.8711774881941,"COD-CHE","COD","CHE",11.2199858770662,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-13.0677821603887,"COD-CHE","COD","CHE",11.3898153308522,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-12.6980595650494,"COD-CHE","COD","CHE",11.333071621167,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-12.8847342967811,"COD-CHE","COD","CHE",11.351740520594,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-13.0991482578827,"COD-CHE","COD","CHE",11.3691308812426,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-13.1321765799784,"COD-CHE","COD","CHE",11.3154813017366,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-13.1324295558246,"COD-CHE","COD","CHE",11.2919449736405,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-13.3396733233812,"COD-CHE","COD","CHE",11.2954035142183,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-13.7362781290691,"COD-CHE","COD","CHE",11.3244140886492,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-17.9166849934124,"COD-CYP","COD","CYP",10.4744208744318,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-17.9498539600077,"COD-CYP","COD","CYP",10.3769303396822,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-17.9831652765507,"COD-CYP","COD","CYP",10.3425369526633,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-18.0165420507669,"COD-CYP","COD","CYP",10.3858330116026,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-18.0499176985254,"COD-CYP","COD","CYP",10.2720520279086,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-15.6853360552486,"COD-CYP","COD","CYP",10.2302770877048,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-18.1164280946976,"COD-CYP","COD","CYP",10.2084184839392,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-18.1494564167933,"COD-CYP","COD","CYP",10.0576974410911,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-16.3905260938461,"COD-CYP","COD","CYP",10.1077955863528,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-15.1703482088589,"COD-CYP","COD","CYP",10.1788323709898,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-13.8526884809135,"COD-CYP","COD","CYP",10.2643285417351,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-16.1249255241843,"COD-CZE","COD","CZE",10.0347604200002,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-15.5519586872094,"COD-CZE","COD","CZE",9.89659875060806,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-16.1914058073226,"COD-CZE","COD","CZE",9.90153907985633,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-16.2247825815388,"COD-CZE","COD","CZE",9.99297472400554,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-18.0499176985254,"COD-CZE","COD","CZE",9.89705698127839,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-18.083231328047,"COD-CZE","COD","CZE",9.91017360812501,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-16.3246686254695,"COD-CZE","COD","CZE",9.89806889336688,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-18.1494564167933,"COD-CZE","COD","CZE",9.78867687567446,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-18.1822855630742,"COD-CZE","COD","CZE",9.82963819455688,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-18.2148706465823,"COD-CZE","COD","CZE",9.93485054917345,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-16.4553781663579,"COD-CZE","COD","CZE",10.0612108555372,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-12.8046972050559,"COD-DEU","COD","DEU",10.7238872728606,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-12.8999979527582,"COD-DEU","COD","DEU",10.6331330334961,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-12.9658854397357,"COD-DEU","COD","DEU",10.634241986618,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-12.7642686227202,"COD-DEU","COD","DEU",10.7503376561517,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-12.5244647593937,"COD-DEU","COD","DEU",10.6887434996391,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-12.5380538835674,"COD-DEU","COD","DEU",10.7426113259616,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-12.8383134354671,"COD-DEU","COD","DEU",10.778143319389,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-13.0996004095438,"COD-DEU","COD","DEU",10.6234648078254,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-12.5089622959027,"COD-DEU","COD","DEU",10.6480053096671,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-12.3399399157303,"COD-DEU","COD","DEU",10.704453161478,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-12.7623407020953,"COD-DEU","COD","DEU",10.7750216357524,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-15.518789720614,"COD-DNK","COD","DNK",11.0716735317933,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-14.6917574219863,"COD-DNK","COD","DNK",10.971026645891,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-14.9386428388272,"COD-DNK","COD","DNK",10.9689290299958,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-15.6186467779685,"COD-DNK","COD","DNK",11.0309245088566,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-14.6159304940403,"COD-DNK","COD","DNK",10.9769274594277,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-14.3696592613426,"COD-DNK","COD","DNK",11.0217749065118,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-15.0719056569742,"COD-DNK","COD","DNK",11.0437212718229,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-15.7515611439949,"COD-DNK","COD","DNK",10.8828630563055,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-16.3905260938461,"COD-DNK","COD","DNK",10.9089789000857,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-15.4422819243425,"COD-DNK","COD","DNK",10.9614705048623,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-16.4553781663579,"COD-DNK","COD","DNK",11.0284096284608,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",NA,"COD-ESP","COD","ESP",10.473541801143,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",NA,"COD-ESP","COD","ESP",10.3748488247257,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-13.4723057700338,"COD-ESP","COD","ESP",10.3256039128012,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-13.7538621737255,"COD-ESP","COD","ESP",10.3620967079497,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-13.7872378214841,"COD-ESP","COD","ESP",10.2515152432885,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-13.7524979877606,"COD-ESP","COD","ESP",10.2771367928389,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-14.8583315566761,"COD-ESP","COD","ESP",10.2908752556431,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-14.7154692123082,"COD-ESP","COD","ESP",10.1555302075579,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-13.6179373716063,"COD-ESP","COD","ESP",10.1851393499541,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-12.8869944777927,"COD-ESP","COD","ESP",10.2460543177438,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-13.2983777452077,"COD-ESP","COD","ESP",10.3218807644283,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-17.9166849934124,"COD-EST","COD","EST",9.81072070988079,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-17.9498539600077,"COD-EST","COD","EST",9.60211020005472,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-17.9831652765507,"COD-EST","COD","EST",9.60182966668419,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-15.6186467779685,"COD-EST","COD","EST",9.77693449532936,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-18.0499176985254,"COD-EST","COD","EST",9.77197819136531,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-18.083231328047,"COD-EST","COD","EST",9.8613678583548,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-18.1164280946976,"COD-EST","COD","EST",9.92172538565651,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-18.1494564167933,"COD-EST","COD","EST",9.77128271885749,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-18.1822855630742,"COD-EST","COD","EST",9.82218274320277,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-18.2148706465823,"COD-EST","COD","EST",9.92620068181077,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-18.2471376355859,"COD-EST","COD","EST",10.0506873038592,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",NA,"COD-FRA","COD","FRA",10.7218371643038,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-10.0121221847476,"COD-FRA","COD","FRA",10.6352884285149,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-9.8425582336922,"COD-FRA","COD","FRA",10.6124916944276,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-9.76305402242095,"COD-FRA","COD","FRA",10.6872003125232,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-9.4981298623447,"COD-FRA","COD","FRA",10.6182911191914,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-9.5142049879907,"COD-FRA","COD","FRA",10.659467129967,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-9.56078371690709,"COD-FRA","COD","FRA",10.6692405424554,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-9.90643694780407,"COD-FRA","COD","FRA",10.5088735731574,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-10.0548810003811,"COD-FRA","COD","FRA",10.5197097943335,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-9.97053659872621,"COD-FRA","COD","FRA",10.566514670007,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-9.89812643740991,"COD-FRA","COD","FRA",10.6366265608569,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-11.9227235661058,"COD-GBR","COD","GBR",10.7640118106322,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-12.4046765155282,"COD-GBR","COD","GBR",10.5639601205348,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-12.5626302772784,"COD-GBR","COD","GBR",10.582455681314,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-12.6412636430827,"COD-GBR","COD","GBR",10.6463666501102,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-12.4664213897437,"COD-GBR","COD","GBR",10.6564065576936,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-12.6193995230213,"COD-GBR","COD","GBR",10.6792633176283,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-12.6110965587652,"COD-GBR","COD","GBR",10.7669386936597,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-12.7070387062715,"COD-GBR","COD","GBR",10.713880555083,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-12.8304274295981,"COD-GBR","COD","GBR",10.6229147054475,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-12.8630125131062,"COD-GBR","COD","GBR",10.6056543681946,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-12.8952795021098,"COD-GBR","COD","GBR",10.6699834199476,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-12.7750214369097,"COD-IRL","COD","IRL",11.0229329906495,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-13.3347334431665,"COD-IRL","COD","IRL",10.8610383106691,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-13.7204853995093,"COD-IRL","COD","IRL",10.7937664287276,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-13.7538621737255,"COD-IRL","COD","IRL",10.8561084720903,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-13.9390438343521,"COD-IRL","COD","IRL",10.7979190550633,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-13.8205514510056,"COD-IRL","COD","IRL",10.8511061731076,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-13.7856947544112,"COD-IRL","COD","IRL",10.9240298715551,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-14.03858255262,"COD-IRL","COD","IRL",11.0348319656301,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-13.9926308210478,"COD-IRL","COD","IRL",11.0540292378658,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-13.6505224551145,"COD-IRL","COD","IRL",11.1537237182799,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-13.6320171187447,"COD-IRL","COD","IRL",11.2724097365419,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-13.9848593606881,"COD-ITA","COD","ITA",10.6159309267038,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-14.1212125635186,"COD-ITA","COD","ITA",10.5208534798387,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-13.9578135858155,"COD-ITA","COD","ITA",10.4913164420447,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-13.1413447275657,"COD-ITA","COD","ITA",10.5610091670328,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-14.0245660077903,"COD-ITA","COD","ITA",10.4646600209087,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-13.8935765860205,"COD-ITA","COD","ITA",10.478722852501,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-13.6620807984441,"COD-ITA","COD","ITA",10.4778347355876,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-13.395866225687,"COD-ITA","COD","ITA",10.3166306526844,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-13.233525672696,"COD-ITA","COD","ITA",10.339828208742,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-13.3785887396308,"COD-ITA","COD","ITA",10.3861519547235,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-13.9844577585446,"COD-ITA","COD","ITA",10.4520931470198,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",NA,"COD-LTU","COD","LTU",9.6121987604955,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-17.9498539600077,"COD-LTU","COD","LTU",9.37769854694147,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-17.9831652765507,"COD-LTU","COD","LTU",9.39196693880082,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-18.0165420507669,"COD-LTU","COD","LTU",9.57453437475202,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-16.2581582292974,"COD-LTU","COD","LTU",9.57318050860308,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-18.083231328047,"COD-LTU","COD","LTU",9.66317411562474,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-18.1164280946976,"COD-LTU","COD","LTU",9.71510505827704,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-18.1494564167933,"COD-LTU","COD","LTU",9.56515964864481,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-18.1822855630742,"COD-LTU","COD","LTU",9.61574714901737,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-18.2148706465823,"COD-LTU","COD","LTU",9.734264281128,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-18.2471376355859,"COD-LTU","COD","LTU",9.86147612791429,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-17.9166849934124,"COD-LVA","COD","LVA",9.7064448887301,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-17.9498539600077,"COD-LVA","COD","LVA",9.41647723234833,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-16.1914058073226,"COD-LVA","COD","LVA",9.34001002886716,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-14.3029699840625,"COD-LVA","COD","LVA",9.5393680065481,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-14.791821160504,"COD-LVA","COD","LVA",9.54160961846401,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-18.083231328047,"COD-LVA","COD","LVA",9.62389149256357,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-18.1164280946976,"COD-LVA","COD","LVA",9.6623414847708,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-16.3576969475653,"COD-LVA","COD","LVA",9.53065457308565,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-18.1822855630742,"COD-LVA","COD","LVA",9.56918845558397,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-18.2148706465823,"COD-LVA","COD","LVA",9.66034672237693,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-18.2471376355859,"COD-LVA","COD","LVA",9.79027853886131,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-14.2031129267081,"COD-NLD","COD","NLD",10.9620671180256,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-14.3663350215516,"COD-NLD","COD","NLD",10.8688546384146,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-14.2695932098463,"COD-NLD","COD","NLD",10.8386203395933,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-14.9720196130434,"COD-NLD","COD","NLD",10.8997043073555,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-14.791821160504,"COD-NLD","COD","NLD",10.8212573032411,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-14.4997123895908,"COD-NLD","COD","NLD",10.8625515614694,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-16.3246686254695,"COD-NLD","COD","NLD",10.8748567165403,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-16.3576969475653,"COD-NLD","COD","NLD",10.7183263844496,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-16.3905260938461,"COD-NLD","COD","NLD",10.736589111751,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-15.4422819243425,"COD-NLD","COD","NLD",10.7929459420981,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-15.4745489133461,"COD-NLD","COD","NLD",10.8789059262683,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-13.3015644765711,"COD-NOR","COD","NOR",11.4819000725577,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-13.2864148658957,"COD-NOR","COD","NOR",11.2895155917173,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-13.7204853995093,"COD-NOR","COD","NOR",11.3816177702765,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-14.1879006542778,"COD-NOR","COD","NOR",11.5189230674177,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-14.1180920658011,"COD-NOR","COD","NOR",11.5280617497659,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-15.0387088903235,"COD-NOR","COD","NOR",11.5416533477605,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-15.3438393724578,"COD-NOR","COD","NOR",11.482674305458,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-15.7515611439949,"COD-NOR","COD","NOR",11.2166265856753,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-15.4096968408344,"COD-NOR","COD","NOR",11.1628030420722,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-15.4422819243425,"COD-NOR","COD","NOR",11.2318581872211,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-15.8492423627875,"COD-NOR","COD","NOR",11.3112432818043,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-17.9166849934124,"COD-POL","COD","POL",9.54660009678147,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-17.9498539600077,"COD-POL","COD","POL",9.35245223707389,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-17.9831652765507,"COD-POL","COD","POL",9.44256345891087,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-16.2247825815388,"COD-POL","COD","POL",9.53824465004915,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-16.2581582292974,"COD-POL","COD","POL",9.48023550415768,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-18.083231328047,"COD-POL","COD","POL",9.52496615344344,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-18.1164280946976,"COD-POL","COD","POL",9.56607628491669,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-18.1494564167933,"COD-POL","COD","POL",9.43982342399996,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-16.3905260938461,"COD-POL","COD","POL",9.42935056000422,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
"2017",-16.4231111773542,"COD-POL","COD","POL",9.5371721279912,6.15765426687413,-10.5072037053578,-5.36549116526023,-5.7603182450086,"3"
"2018",-18.2471376355859,"COD-POL","COD","POL",9.64662447302705,6.14862691039944,-9.52473306018471,-5.63076286299266,-5.13731810968654,"3"
"2008",-14.872162555689,"COD-PRT","COD","PRT",10.1205544839393,5.66063309354054,-11.0992881923802,-3.93228129207684,-3.49386465180228,"3"
"2009",-16.1580944907797,"COD-PRT","COD","PRT",10.0458893745664,5.79473079726147,-10.4550446012038,-3.37884130822803,-3.86771428614615,"3"
"2010",-15.5852700037523,"COD-PRT","COD","PRT",10.0212568484828,5.70251394391483,-9.40096832185901,-3.61572618591105,-5.2979252865587,"3"
"2011",-15.2439533285271,"COD-PRT","COD","PRT",10.0513864360462,5.8141949254925,-11.2898416082807,-3.17914178027697,-3.98316508978888,"3"
"2012",-15.2773289762857,"COD-PRT","COD","PRT",9.93138915042115,5.9612178566314,-11.7801724605632,-4.20540027712906,-4.09488065360583,"3"
"2013",-15.6853360552486,"COD-PRT","COD","PRT",9.98267028185211,6.05350084526038,-10.5493882131301,-4.20540027712906,-5.83198727580301,"3"
"2014",-15.7185328218992,"COD-PRT","COD","PRT",10.0022146499964,6.12897118353139,-10.4030556876104,-4.61460879335954,-5.41299941875752,"3"
"2015",-14.8913598787718,"COD-PRT","COD","PRT",9.86492168142409,6.18987900310552,-10.7544175434378,-6.08417245128246,-6.56616079600426,"3"
"2016",-14.4687134963699,"COD-PRT","COD","PRT",9.90245708253264,6.211236342046,-11.6802060999975,-4.37189943902907,-5.23463705670571,"3"
